wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_coord1,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,wds_pm1,wds_pm2,wds_ra1_J2000,wds_dec1_J2000,wds_ra2_J2000,wds_dec2_J2000,wds_ra1_J2016,wds_dec1_J2016,wds_ra2_J2016,wds_dec2_J2016,epoch_prop_flag,gaia_id1,gaia_mag1,gaia_pm1,wds_gaia_dm1,wds_gaia_sep1,gaia_flag1,gaia_id2,gaia_mag2,gaia_pm2,wds_gaia_dm2,wds_gaia_sep2,gaia_flag2,xm_chk1,xm_chk2,jxm_id1,jxm_chk,sb_jxm_chk
1224,05454+1410,J   655,AB,2022.1066,y,2.7162,0.0207,168.46,0.44,1.9,0.0,:,1,1,Gaia DR3 3347460921680322048,Gaia DR3 3347460921679552896,.,.,05 45 11.93 +14 09 37.5,10.54,12.57,8.0,-44.0,12.0,-63.0,,44.7213595499958,64.13267497929586,86.29970833333333,14.160416666666668,86.29986400213792,14.159677418622175,86.29974500308303,14.160221111111364,86.299919006563,14.15939741862026,,Gaia DR3 3347460921680322048,10.295082,67.32711,0.2449178695678711,0.4840992557932558,.,Gaia DR3 3347460921679552896,11.737992,67.82928,0.8320074081420898,0.3092739866856647,.,True,True,Gaia DR3 3347460921680322048,True,True
1225,07156+0432,J   705,AB,2022.1261,V,2.5085,0.0044,16.54,0.1,0.9,0.0,:,1,1,,,$,$,07 15 33.23 +04 30 43.2,10.06,10.47,-6.0,-8.0,5.0,18.0,,10.0,18.681541692269406,108.88845833333332,4.512,108.88865732005088,4.512667972565442,108.88843158376824,4.511964444444507,108.88867961137916,4.5127479725638615,,Gaia DR3 3140297331687356160,9.997325,3.5256355,0.0626754760742187,0.7866139496706765,.,Gaia DR3 3140297331684468992,10.402494,3.3384643,0.0675058364868164,1.2071123296201454,.,False,False,Gaia DR3 3140297331687356160,True,False
1226,07156+0432,J   705,AB,2022.1261,y,2.4981,0.0075,15.95,0.17,0.5,0.0,:,1,1,,,$,$,07 15 33.23 +04 30 43.2,10.06,10.47,-6.0,-8.0,5.0,18.0,,10.0,18.681541692269406,108.88845833333332,4.512,108.88864961349296,4.5126672021467895,108.88843158376824,4.511964444444507,108.88867190482122,4.512747202145209,,Gaia DR3 3140297331687356160,9.997325,3.5256355,0.0626754760742187,0.7866139496706765,.,Gaia DR3 3140297331684468992,10.402494,3.3384643,0.0675058364868164,1.197272843904896,.,False,False,Gaia DR3 3140297331687356160,True,False
1227,21433+2046,J   852,AB,2021.6853,V,4.1796,0.0071,92.98,0.1,1.2,0.0,:,1,1,,,$,$,21 43 21.98 +20 48 27.3,9.4,9.6,-14.0,-5.0,32.0,-9.0,,14.866068747318506,33.24154027718932,325.8415833333333,20.807583333333334,325.8428236585614,20.807522971543907,325.841516769756,20.80756111109861,325.84297580380183,20.80748297147745,,Gaia DR3 1792776871848612096,11.299268,9.73052,1.8992681503295896,0.2225229610706005,.,Gaia DR3 1792776867555963648,12.158143,8.306827,2.55814266204834,0.5287848267924194,.,False,False,Gaia DR3 1792776871848612096,True,False
1228,00055+2736,J   865AB,AB,2021.8549,V,1.5353,0.0009,77.98,0.03,0.8,0.0,*,1,1,Gaia DR3 2854024292386192896,Gaia DR3 2854024292386192768,.,.,00 05 35.57 +27 36 13.8,10.74,11.38,-15.0,-6.0,-15.0,-6.0,,16.15549442140351,16.15549442140351,1.3982083333333333,27.603833333333338,1.398679034133044,27.603922146708623,1.3981331034617972,27.6038066666468,1.398603804200534,27.60389548002209,,Gaia DR3 2854024292386192896,10.516328,15.817616,0.2236719131469726,0.219926244332697,.,Gaia DR3 2854024292386192768,11.362896,16.144049,0.017104148864746,0.2147813549928787,.,True,True,Gaia DR3 2854024292386192896,True,True
1229,02315+4329,J   929,AB,2020.8831,C,6.2243,0.0061,348.68,0.1,0.7,0.0502,:,2,1,,,$,$,02 31 32.58 +43 24 56.3,9.6,9.6,9.0,-15.0,1.0,-7.0,,17.4928556845359,7.0710678118654755,37.88575,43.41563888888889,37.88528277426652,43.417334225081454,37.88580506699548,43.41557222221005,37.885288892996485,43.41730311397067,,Gaia DR3 340396366032127616,12.1610565,10.011409,2.561056137084961,0.1706808203304335,.,Gaia DR3 340396567894001280,12.655481,5.4112387,3.05548095703125,0.2501427715579012,.,False,False,Gaia DR3 340396366032127616,True,False
1230,07017+1511,J  1059AC,AC,2022.0988,y,12.7615,0.0359,125.61,0.16,2.7,0.0,:,1,1,,Gaia DR3 3354021119149786112,$,.,07 01 48.52 +15 09 17.2,10.43,12.0,6.0,-4.0,8.0,-11.0,,7.211102550927978,13.601470508735444,105.45216666666666,15.15477777777778,105.45515244357976,15.152713710038803,105.45219429412715,15.154759999998594,105.45518927982896,15.15266482114768,,Gaia DR3 3354021123446947072,10.231891,3.6085088,0.1981096267700195,0.0682785972735867,.,Gaia DR3 3354021119149786112,12.457974,4.7144747,0.4579744338989258,0.168626818297682,.,False,True,Gaia DR3 3354021123446947072,True,False
1231,07247+1753,J  1062,AB,2021.0939,C,2.239,0.0332,249.11,0.85,1.0,0.0,:,1,1,,,$,$,07 24 45.21 +17 54 41.2,12.2,12.4,-14.0,-20.0,$,$,,24.413111231467404,$,111.188375,17.91144444444444,111.18776434196144,17.911222673686403,111.1883096084786,17.911355555546013,111.1876989505218,17.911133784787967,!,Gaia DR3 3169950885405372160,12.173924,14.989688,0.0260753631591796,0.2177461877845426,.,Gaia DR3 3169950881110086656,12.354041,14.998302,0.0459585189819335,0.2290627681546645,.,False,False,$,False,False
1232,05523+1253,J  1090BC,BC,2022.1068,C,2.7194,0.2446,179.49,5.15,1.1,0.0,:,1,1,,,$,$,05 52 15.83 +12 53 56.7,12.7,14.7,1.0,-5.0,$,$,N,5.0990195135927845,$,88.06595833333333,12.899083333333332,88.06596523114396,12.898327974369264,88.06596289283746,12.899061111111417,88.06596979063434,12.898305752147346,!,Gaia DR3 3346325809067274240,12.957681,5.03642,0.2576808929443359,0.1949189748519323,.,Gaia DR3 3346325813360828160,13.961145,4.9321003,0.7388544082641602,0.7676679786281716,.,False,False,Gaia DR3 3346325809067274240,True,False
1233,06563+2151,J  1099AB,AB,2022.0988,V,1.4868,0.0062,231.84,0.24,0.4,0.0,:,1,1,,,$,$,06 56 16.45 +21 51 29.1,10.82,12.01,-9.0,-12.0,-9.0,-12.0,,15.0,15.0,104.06854166666668,21.858083333333333,104.06819177609864,21.85782815694397,104.06849856829167,21.858029999995228,104.06814867780064,21.85777482360585,,Gaia DR3 3366435571793703296,11.130017,6.216314,0.3100175857543945,0.1254403651563766,.,Gaia DR3 3366435571797137536,11.267377,7.011082,0.7426233291625977,2.8671417278258096,.,False,False,Gaia DR3 3366435571793703296,True,False
1234,06563+2151,J  1099AB,AB,2022.0988,y,1.4814,0.0106,232.54,0.41,0.6,0.0,:,1,1,,,$,$,06 56 16.45 +21 51 29.1,10.82,12.01,-9.0,-12.0,-9.0,-12.0,,15.0,15.0,104.06854166666668,21.858083333333333,104.06818972613334,21.85783305560832,104.06849856829167,21.858029999995228,104.06814662783384,21.85777972227021,,Gaia DR3 3366435571793703296,11.130017,6.216314,0.3100175857543945,0.1254403651563766,.,Gaia DR3 3366435571797137536,11.267377,7.011082,0.7426233291625977,2.861264803925396,.,False,False,Gaia DR3 3366435571793703296,True,False
1235,05538+0623,J  1116,AB,2022.107,V,2.2808,0.0021,270.66,0.05,0.5,0.0,:,1,1,,,$,$,05 53 46.86 +06 24 14.5,10.53,10.73,-6.0,4.0,-24.0,14.0,,7.211102550927978,27.784887978899608,88.44524999999997,6.404027777777777,88.4446125085735,6.404035075259372,88.44522316589011,6.404045555554583,88.44450517212317,6.404097297469486,,Gaia DR3 3322556708431827840,10.370231,21.227407,0.159769058227539,0.3643756255653404,!,Gaia DR3 3322556708431827968,10.512756,19.335243,0.2172431945800781,0.2103532228681227,.,False,False,Gaia DR3 3322556708431827840,True,False
1236,05538+0623,J  1116,AB,2022.107,y,2.286,0.0039,270.46,0.1,0.5,0.0,:,1,1,,,$,$,05 53 46.86 +06 24 14.5,10.53,10.73,-6.0,4.0,-24.0,14.0,,7.211102550927978,27.784887978899608,88.44524999999997,6.404027777777777,88.44461103335834,6.404032875434833,88.44522316589011,6.404045555554583,88.44450369690847,6.404095097644946,,Gaia DR3 3322556708431827840,10.370231,21.227407,0.159769058227539,0.3643756255653404,!,Gaia DR3 3322556708431827968,10.512756,19.335243,0.2172431945800781,0.2008767372074623,.,False,False,Gaia DR3 3322556708431827840,True,False
1237,01120+6518,J  1119AB,AB,2021.8004,V,2.8072,0.0151,182.94,1.06,0.3,0.3,*,2,2,,,$,$,01 12 04.52 +65 19 06.3,10.45,10.53,6.0,-33.0,5.0,-33.0,V,33.54101966249684,33.37663853655727,18.018833333333333,65.31841666666666,18.0187375571362,65.31763791520729,18.01889719375567,65.31826999998877,18.018790772580942,65.31749124853351,,Gaia DR3 525112189201767168,10.224926,33.87318,0.2250738143920898,0.1380218918801984,!,Gaia DR3 525112189201767296,10.284562,33.130455,0.2454376220703125,0.0902861541914748,.,False,False,Gaia DR3 525112189201767168,True,False
1238,01120+6518,J  1119AC,AC,2021.8004,V,26.1062,0.0001,82.14,0.0,3.2,0.0,:,1,1,,Gaia DR3 525112219256683520,$,.,01 12 04.52 +65 19 06.3,10.45,12.76,6.0,-33.0,2.0,0.0,U,33.54101966249684,2.0,18.018833333333333,65.31841666666666,18.03603710141597,65.31940738152649,18.01889719375567,65.31826999998877,18.03605838914296,65.319407381525,,Gaia DR3 525112189201767168,10.224926,33.87318,0.2250738143920898,0.1380218918801984,!,Gaia DR3 525112219256683520,12.445085,2.141062,0.314915657043457,0.6842212291845711,.,False,True,Gaia DR3 525112189201767168,True,False
1239,14042+2046,"J  1128A,BC","A,BC",2021.4279,V,62.6882,0.0046,190.07,0.0,1.8,0.0,:,1,1,Gaia DR3 1247168931216260736,,.,$,14 04 09.99 +20 45 32.9,10.15,11.61,-126.0,-18.0,-131.0,-20.0,,127.27922061357856,132.51792331605563,211.04162499999995,20.759138888888888,211.03836922370652,20.741993724921283,211.04102612024505,20.7590588878528,211.03774664950672,20.74190483491349,,Gaia DR3 1247168931216260736,9.792822,127.64678,0.357177734375,0.1043927736138919,.,Gaia DR3 1247168140942467200,11.659523,,0.0495233535766601,0.3894162900095734,!,True,False,Gaia DR3 1247168931216260736,True,True
1240,11036+1851,J  1262,AB,2021.2527,V,2.4229,0.0184,175.61,0.44,0.6,0.0,:,1,1,Gaia DR3 3983938447462498176,Gaia DR3 3983938443168870784,.,.,11 03 37.00 +18 51 48.0,12.1,12.1,-20.0,7.0,$,$,,21.18962010041709,$,165.90416666666667,18.863333333333333,165.90422110724725,18.862662280125647,165.90407273280584,18.8633644444204,165.90412717376228,18.86269339121272,!,Gaia DR3 3983938447462498176,12.080617,23.397991,0.019383430480957,0.1342823786336043,!,Gaia DR3 3983938443168870784,12.088246,23.282995,0.011754035949707,0.2210460880591764,.,True,True,$,False,False
1241,21070+3001,J  1319,AB,2021.7452,V,1.6338,0.0079,205.68,0.28,2.6,0.0,:,1,1,,,$,$,21 07 02.73 +30 01 04.6,10.26,13.9,5.0,-16.0,$,$,,16.76305461424021,$,316.761375,30.01794444444444,316.761147869301,30.01753543678688,316.7614006646351,30.01787333333193,316.76117353383023,30.01746432567438,!,Gaia DR3 1852342841270894336,10.1475315,18.935726,0.1124687194824218,0.0560372021118899,.,Gaia DR3 1852342845569191296,12.341502,11.873985,1.558497428894043,0.0162979760401672,.,False,False,Gaia DR3 1852342841270894336,True,False
1242,21070+3001,J  1319,AB,2021.7452,y,1.6061,0.0058,205.18,0.21,2.3,0.0,:,1,1,,,$,$,21 07 02.73 +30 01 04.6,10.26,13.9,5.0,-16.0,$,$,,16.76305461424021,$,316.761375,30.01794444444444,316.76115578086126,30.01754069944416,316.7614006646351,30.01787333333193,316.76118144539186,30.017469588331664,!,Gaia DR3 1852342841270894336,10.1475315,18.935726,0.1124687194824218,0.0560372021118899,.,Gaia DR3 1852342845569191296,12.341502,11.873985,1.558497428894043,0.0373781546839765,.,False,False,Gaia DR3 1852342841270894336,True,False
1243,07046-0717,J  1465,AB,2021.1513,V,8.4537,0.1541,290.14,1.04,0.3,0.0,*,1,1,,Gaia DR3 3052489508463320960,$,.,07 04 33.89 -07 16 47.9,9.66,10.06,1.0,-6.0,-3.0,-2.0,,6.082762530298219,3.605551275463989,106.14120833333332,-7.279972222222222,106.1389857565172,-7.279163678583202,106.14121281389669,-7.279998888888454,106.13897231485186,-7.279172567471757,,Gaia DR3 3052489508463319808,9.622657,3.383525,0.0373430252075195,0.1300329032771899,.,Gaia DR3 3052489508463320960,10.022111,3.47218,0.0378894805908203,0.2283033000666494,.,False,True,Gaia DR3 3052489508463319808,True,False
1244,08259-0847,J  1520,AB,2021.1486,y,6.7018,0.0506,302.32,0.43,3.8,0.0,*,1,1,Gaia DR3 5752897591056282880,,.,$,08 25 54.31 -08 47 05.1,7.96,10.4,-44.0,-12.0,$,$,,45.60701700396552,$,126.47629166666668,-8.78475,126.47469979526144,-8.78375469118004,126.47609378980552,-8.784803333280935,126.4745019189315,-8.783808024460981,!,Gaia DR3 5752897591056282880,7.667034,36.508892,0.2929658889770508,0.2329705219278729,.,Gaia DR3 5752897586761656960,10.41681,36.59787,0.0168104171752929,0.3956894933681074,.,True,False,Gaia DR3 5752897591056282880,True,True
1245,21526+1609,J  1725,AB,2021.7018,V,8.4969,0.0114,51.68,0.08,0.5,0.0,:,1,1,,,$,$,21 52 37.23 +16 09 24.8,11.0,11.3,-60.0,-50.0,-31.0,-33.0,,78.10249675906654,45.27692569068709,328.155125,16.156888888888886,328.1570529177133,16.15835236015364,328.1548473681032,16.15666666649033,328.1569094734503,16.158205693441253,,Gaia DR3 1772767375130443136,11.063108,68.10004,0.0631084442138671,0.0988352499740931,.,Gaia DR3 1772767370836003584,11.255417,67.13636,0.0445833206176757,0.4983055814003678,.,False,False,$,False,False
1246,06141+0149,J  1821AB,AB,2021.1757,V,6.2622,0.0005,353.17,0.0,2.4,0.0,:,1,1,Gaia DR3 3124653823844999168,Gaia DR3 3124653819547963264,.,.,06 14 03.58 +01 48 47.9,10.26,11.3,-3.0,-3.0,0.0,-14.0,NU,4.242640687119285,14.0,93.51491666666666,1.8133055555555555,93.51470969475808,1.8150327109659727,93.51490332665348,1.81329222222238,93.51470969475808,1.814970488744716,,Gaia DR3 3124653823844999168,9.782063,2.182014,0.4779376983642578,0.2405425466520122,.,Gaia DR3 3124653819547963264,11.081136,1.9801568,0.2188644409179687,0.4085744977327722,.,True,True,Gaia DR3 3124653823844999168,True,True
1247,06141+0149,J  1821AC,AC,2021.1757,V,7.2253,0.0003,34.27,0.0,1.8,0.0,:,1,1,Gaia DR3 3124653823844999168,Gaia DR3 3124653819545261184,.,.,06 14 03.58 +01 48 47.9,10.26,10.6,-3.0,-3.0,$,$,NU,4.242640687119285,$,93.51491666666666,1.8133055555555555,93.51604737806964,1.8149641493962336,93.51490332665348,1.81329222222238,93.51603403804424,1.8149508160630583,!,Gaia DR3 3124653823844999168,9.782063,2.182014,0.4779376983642578,0.2405425466520122,.,Gaia DR3 3124653819545261184,10.565802,12.145556,0.0341987609863281,0.3058201741426531,.,True,True,Gaia DR3 3124653823844999168,True,True
1248,06106-0421,J  1923,AB,2021.1757,V,5.1996,0.0207,36.8,0.23,0.6,0.0,:,1,1,,,$,$,06 10 31.53 -04 22 36.6,9.8,9.8,-29.0,-19.0,24.0,26.0,,34.66987164671943,35.38361202590826,92.631375,-4.376833333333333,92.63224271895092,-4.37567680982329,92.6312457341193,-4.376917777765373,92.63234969741698,-4.375561254261928,,Gaia DR3 3021378341615736192,11.545927,4.0956583,1.745926856994629,0.8086293961246795,.,Gaia DR3 3021378341615808512,11.877434,3.4988022,2.077433586120605,0.1992336619552255,.,False,False,Gaia DR3 3021378341615736192,True,False
1249,06122+0640,J  1925,AB,2021.1812,V,5.6484,0.0061,177.89,0.06,0.5,0.0,:,1,1,,,$,$,06 12 15.96 +06 39 49.8,9.6,9.7,-6.0,3.0,-7.0,-12.0,N,6.708203932499369,13.892443989449804,93.0665,6.663833333333333,93.06655816037748,6.662265397138568,93.0664731519502,6.663846666665737,93.06652683775712,6.662212063805077,,Gaia DR3 3319078158582812544,11.587812,8.600631,1.987812042236328,0.1679197409548804,.,Gaia DR3 3319072283079761536,11.877565,8.659158,2.177565574645996,0.1322863650944951,.,False,False,Gaia DR3 3319078158582812544,True,False
1250,06147+0714,J  1933,AB,2021.1812,V,6.6905,0.0125,162.84,0.11,1.0,0.0,:,1,1,,,$,$,06 14 42.67 +07 14 11.0,9.6,9.9,-7.0,-5.0,3.0,-7.0,N,8.602325267042627,7.615773105863909,93.67779166666666,7.236388888888888,93.67834439265522,7.234613147019061,93.67776030576488,7.236366666665939,93.67835783298854,7.234582035908234,,Gaia DR3 3325123754554228352,11.707162,5.0843515,2.107161521911621,0.0574725529638644,.,Gaia DR3 3325123758846474496,12.50247,2.8622315,2.6024703979492188,0.1023122788393152,.,False,False,Gaia DR3 3325123754554228352,True,False
1251,06331+1705,J  1956,AB,2021.1675,y,9.8906,0.0087,59.97,0.05,1.6,0.0,:,1,1,,,$,$,06 33 02.93 +17 05 11.7,9.5,9.9,-8.0,-15.0,10.0,-6.0,,17.0,11.661903789690601,98.26220833333332,17.086583333333333,98.26469677509438,17.087958258215615,98.26217113596786,17.08651666666431,98.26474327215416,17.087931591544063,,Gaia DR3 3369448847835196288,10.628959,9.525562,1.1289587020874023,0.0750039835120739,.,Gaia DR3 3369448847835593728,11.495649,4.9309654,1.5956497192382812,0.3153058581946149,.,False,False,Gaia DR3 3369448847835196288,True,False
1252,06526+0227,J  1975,AB,2021.1678,V,8.8731,0.0058,285.81,0.03,1.4,0.0328,:,2,1,,,$,$,06 52 33.73 +02 27 02.8,9.4,9.8,-1.0,-15.0,-11.0,-2.0,N,15.033296378372908,11.180339887498949,103.14054166666666,2.450777777777778,103.13816798469756,2.451449292332617,103.14053721815355,2.450711111112138,103.13811905102688,2.451440403442973,,Gaia DR3 3126288797634901888,10.504259,13.547203,1.1042594909667969,0.0780736452189695,.,Gaia DR3 3126288797634902016,11.301394,7.009712,1.501394271850586,0.2801122066070024,.,False,False,Gaia DR3 3126288797634901888,True,False
1253,06571+2058,J  1979,AB,2021.1675,V,6.8724,0.0116,50.8,0.39,0.6,0.1306,:,2,1,,,$,$,06 57 00.91 +20 51 48.3,12.3,12.9,-1.0,-10.0,-1.0,-12.0,,10.04987562112089,12.041594578792296,104.25379166666666,20.86341666666668,104.2553748538927,20.864623203326207,104.25378691036256,20.863372222222853,104.2553700975507,20.86456986999364,,Gaia DR3 3366114922425203712,12.338878,12.438553,0.0388774871826171,0.1309511070075241,.,Gaia DR3 3366114926718449152,12.904114,12.551299,0.0041141510009765,0.1042494060569435,.,False,False,$,False,False
1254,07054+1007,J  1990,AB,2021.2194,V,5.7432,0.0024,55.67,0.02,1.0,0.0,:,1,1,,,$,$,07 05 08.37 +10 07 48.9,9.5,9.6,0.0,-5.0,3.0,-10.0,,5.0,10.44030650891055,106.284875,10.13025,106.28621329840212,10.131149699112472,106.284875,10.13022777777812,106.28622684292374,10.13110525466844,,Gaia DR3 3159364577002360064,10.951549,5.031908,1.4515485763549805,0.125026679095574,.,Gaia DR3 3159364581298163584,11.726558,0.5729625,2.1265573501586914,0.089524710267552,.,False,False,Gaia DR3 3159364577002360064,True,False
1255,07209+0716,J  2040,AB,2021.1758,V,5.91,0.0075,188.77,0.07,0.5,0.0,:,1,1,,,$,$,07 20 40.67 +07 06 44.3,9.4,9.4,-2.0,-1.0,-2.0,-9.0,,2.23606797749979,9.219544457292887,110.16945833333332,7.112305555555556,110.16920609104884,7.110683082614113,110.16944937551756,7.112301111111094,110.16919713326544,7.110643082614648,,Gaia DR3 3142748795938497152,11.511789,2.216413,2.1117897033691406,0.1966880425515218,.,Gaia DR3 3142748795936002944,11.399305,2.1782389,1.999305725097656,0.2807588687167058,.,False,False,Gaia DR3 3142748795938497152,True,False
1256,17123+0508,J  2112,AB,2022.4931,V,2.8906,0.0022,299.64,0.04,0.6,0.0,:,1,1,,,$,$,17 12 31.87 +05 08 16.4,10.68,10.82,20.0,2.0,21.0,8.0,V,20.09975124224178,22.47220505424423,258.13279166666666,5.137888888888888,258.1320909718156,5.13828598369261,258.13288091414614,5.137897777771439,258.13218468173136,5.138321539240777,,Gaia DR3 4391834236047328896,10.479938,25.681093,0.2000627517700195,0.0853314538407524,.,Gaia DR3 4391834240347497728,10.309945,25.524029,0.5100545883178711,0.0505562436962254,.,False,False,Gaia DR3 4391834236047328896,True,False
1257,17123+0508,J  2112,AB,2022.4931,y,2.9062,0.0037,299.73,0.07,0.5,0.0,:,1,1,,,$,$,17 12 31.87 +05 08 16.4,10.68,10.82,20.0,2.0,21.0,8.0,V,20.09975124224178,22.47220505424423,258.13279166666666,5.137888888888888,258.13208782082074,5.138289228382828,258.13288091414614,5.137897777771439,258.132181530737,5.138324783930996,,Gaia DR3 4391834236047328896,10.479938,25.681093,0.2000627517700195,0.0853314538407524,.,Gaia DR3 4391834240347497728,10.309945,25.524029,0.5100545883178711,0.0664995360253657,.,False,False,Gaia DR3 4391834236047328896,True,False
1258,00492+5830,J  2385,AB,2020.9402,V,6.9928,0.0179,236.52,0.15,0.7,0.0,:,1,1,,,$,$,00 49 11.67 +58 28 22.8,9.7,9.9,8.0,-10.0,-18.0,10.0,,12.806248474865695,20.591260281974,12.298625,58.47299999999999,12.295526700734692,58.47192842120409,12.29869299672859,58.472955555538256,12.29537371237267,58.471972865556815,,Gaia DR3 425175580187895040,12.147548,12.669709,2.447547912597656,0.0929120004615654,.,Gaia DR3 425175580186986368,12.413727,3.4846916,2.513727188110352,0.5592938063435392,.,False,False,Gaia DR3 425175580187895040,True,False
1259,01536+3857,J  2390,AB,2020.883,C,9.1397,0.0097,301.49,0.06,0.9,0.0,:,1,1,,,$,$,01 53 30.51 +38 56 21.5,9.8,9.9,35.0,-23.0,-15.0,12.0,,41.88078318274385,19.209372712298546,28.377125,38.93930555555555,28.374341603657847,38.94063166693497,28.37732499086381,38.939203333164286,28.37425589149661,38.94068500023613,,Gaia DR3 343221281985111296,12.324214,40.312714,2.5242137908935547,0.0574833729782676,.,Gaia DR3 343221286280063616,12.886137,4.0741878,2.9861373901367188,1.1526378641704549,.,False,False,Gaia DR3 343221281985111296,True,False
1260,01536+3857,J  2390,AB,2020.883,V,9.089,0.0113,301.45,0.07,0.8,0.0,:,1,1,,,$,$,01 53 30.51 +38 56 21.5,9.8,9.9,35.0,-23.0,-15.0,12.0,,41.88078318274385,19.209372712298546,28.377125,38.93930555555555,28.374355861101545,38.94062280751131,28.37732499086381,38.939203333164286,28.374270148951023,38.94067614081248,,Gaia DR3 343221281985111296,12.324214,40.312714,2.5242137908935547,0.0574833729782676,.,Gaia DR3 343221286280063616,12.886137,4.0741878,2.9861373901367188,1.1015478015169853,.,False,False,Gaia DR3 343221281985111296,True,False
1261,06516+0514,J  2398,AB,2021.1676,V,6.722,0.0068,13.55,0.06,0.8,0.0,:,1,1,,,$,$,06 51 33.84 +05 13 05.7,11.3,11.9,-6.0,-5.0,-4.0,5.0,,7.810249675906654,6.4031242374328485,102.891,5.21825,102.89143930059788,5.220065249490145,102.8909732223542,5.218227777777557,102.89142144878107,5.220087471711772,,Gaia DR3 3129338877251454336,11.320738,2.3659372,0.0207376480102539,0.1672359028085145,.,Gaia DR3 3129338872959399680,11.92548,2.3543234,0.0254802703857421,0.0311781665673124,.,False,False,$,False,False
1262,06482+0927,J  2435,AB,2021.1675,y,8.4945,0.0071,42.5,0.05,0.8,0.0,:,1,1,,,$,$,06 48 12.07 +09 27 13.9,10.8,10.8,5.0,-14.0,3.0,-11.0,NV,14.866068747318506,11.40175425099138,102.05029166666664,9.45386111111111,102.05190773525656,9.455600774734206,102.05031419485812,9.453798888889134,102.05192125224028,9.455551885845818,,Gaia DR3 3158460988899592064,10.63422,9.623144,0.1657800674438476,0.059717565250702,.,Gaia DR3 3158460988899590912,10.655299,11.5065155,0.1447010040283203,0.0219380085608028,.,False,False,Gaia DR3 3158460988899592064,True,False
1263,06527+0638,J  2443,AB,2021.1676,V,7.8873,0.0105,229.91,0.08,0.6,0.0,:,1,1,,,$,$,06 52 50.94 +06 36 45.8,10.0,10.1,6.0,6.0,-18.0,-12.0,,8.48528137423857,21.633307652783937,103.21225,6.612722222222222,103.21056265391724,6.611311290701974,103.21227684526332,6.612748888887755,103.2104821183702,6.611257957362996,,Gaia DR3 3132867244423766400,12.278443,2.6299775,2.2784433364868164,0.2147586748280873,.,Gaia DR3 3132867210064030080,12.714042,2.6799145,2.614041328430176,0.3565075867095009,.,False,False,Gaia DR3 3132867244423766400,True,False
