wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_coord1,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,wds_pm1,wds_pm2,wds_ra1_J2000,wds_dec1_J2000,wds_ra2_J2000,wds_dec2_J2000,wds_ra1_J2016,wds_dec1_J2016,wds_ra2_J2016,wds_dec2_J2016,epoch_prop_flag
18534+0323,STF2413,AB,2020.5357,y,10.1307,0.0011,199.55,0.01,0.7,0.0,*,1,1,Gaia DR3 4280981031358677760,Gaia DR3 4280981031358677376,.,.,18 53 23.66 +03 23 09.7,9.17,9.88,3.0,-40.0,2.0,-40.0,V,40.11234224026316,40.049968789001575,283.3485833333333,3.3860277777777776,283.3476400142683,3.3833759263671377,283.34859668998115,3.385850000002665,283.3476489186758,3.3831981485920766,
18545+2037,STF2415,AB,2020.6119,y,1.9351,0.0006,288.82,0.02,2.6,0.0,*,1,1,Gaia DR3 4519122120218359552,Gaia DR3 4519122193250158976,.,.,18 54 32.84 +20 36 55.1,7.07,8.73,4.0,-2.0,4.0,-2.0,,4.47213595499958,4.47213595499958,283.63683333333324,20.615305555555558,283.63628973386705,20.615478959080455,283.636852327384,20.615296666665767,283.6363087279394,20.615470070190668,
18571+2606,STF2422,AB,2021.5704,y,0.7564,0.0006,67.04,0.04,0.6,0.0,:,1,1,Gaia DR3 4534804974259964032,Gaia DR3 4534804974266854656,.,.,18 57 07.83 +26 05 45.1,7.93,8.25,0.0,0.0,0.0,0.0,,0.0,0.0,284.282625,26.09586111111111,284.28284042640774,26.09594307285822,284.282625,26.09586111111111,284.28284042640774,26.09594307285822,
18584+3625,STF2429,AB,2021.7015,V,5.4216,0.0022,286.21,0.02,2.3,0.0,*,1,1,Gaia DR3 2093658538032566528,Gaia DR3 2093658499374441344,.,.,18 58 26.49 +36 25 33.1,8.36,9.99,17.0,23.0,7.0,27.0,N,28.600699292150182,27.892651361962706,284.6103749999999,36.425861111111104,284.6085777215093,36.426281510652466,284.6104689015966,36.42596333329498,284.6086163870908,36.42640151064438,
19028+3123,STF2441AB,AB,2021.7015,V,6.2265,0.0023,262.9,0.02,2.6,0.0,*,1,1,Gaia DR3 2042755547716505344,Gaia DR3 2042755547716505472,.,.,19 02 41.26 +31 23 58.5,7.85,9.78,1.0,-10.0,-21.0,-33.0,N,10.04987562112089,39.11521443121589,285.6719166666666,31.399583333333332,285.66990587919065,31.399369538588143,285.67192187364736,31.399538888889474,285.6697965329637,31.399222871877345,
19064+0709,STF2449,AB,2020.6119,y,8.0743,0.0036,288.09,0.03,4.3,0.0,*,1,1,Gaia DR3 4306756641936413312,Gaia DR3 4306756641936414336,.,.,19 06 23.04 +07 09 20.1,7.2,7.72,12.0,44.0,12.0,44.0,N,45.60701700396552,45.60701700396552,286.596,7.155583333333333,286.59385126510887,7.156279760342606,286.59605375199936,7.1557788888827405,286.59390501719025,7.156475315892014,
19069+2210,STF2455AB,AB,2020.631,y,9.898,0.002,25.67,0.01,2.8,0.0,*,1,1,Gaia DR3 4521056852674666240,Gaia DR3 4521056852674668288,.,.,19 06 53.00 +22 10 21.5,7.42,9.44,-5.0,-76.0,-3.0,-22.0,NL U,76.16429609731846,22.20360331117452,286.7208333333333,22.172638888888894,286.722119488531,22.175116969012475,286.72080933663057,22.172301111114603,286.72210509023097,22.17501919123558,
19069+2745,STF2458AB,AB,2021.5704,y,11.2825,0.0019,226.81,0.01,1.4,0.0,:,1,1,Gaia DR3 2037341964780375552,Gaia DR3 2037341964780376192,.,.,19 06 52.39 +27 45 09.4,9.71,10.39,4.0,-8.0,4.0,-8.0,T,8.94427190999916,8.94427190999916,286.7182916666667,27.752611111111108,286.7157097186071,27.7504660962644,286.71831175530656,27.75257555555465,286.7157298068513,27.75043054070794,
19109+0807,STF2471,AB,2020.6338,y,8.5407,0.0105,121.49,0.07,4.5,0.0,*,1,1,Gaia DR3 4307286537815353984,Gaia DR3 4307286537815353728,.,.,19 10 56.93 +08 07 17.6,7.48,10.64,-50.0,-21.0,-50.0,-21.0,,54.230987451824994,54.230987451824994,287.73720833333334,8.121555555555556,287.73925185649887,8.12031631922302,287.7369838598268,8.12146222216217,287.7390273836851,8.120222985829647,
19086+3755,STF2473CD,CD,2020.631,V,6.2499,0.0008,293.4,0.01,0.1,0.0,*,1,1,Gaia DR3 2099156267969947264,Gaia DR3 2099156267969945984,.,.,19 08 32.35 +37 55 50.3,10.29,10.45,5.0,-19.0,5.0,-17.0,NT,19.6468827043885,17.72004514666935,287.1347916666666,37.930638888888886,287.132771631959,37.931328353457396,287.13481984041226,37.93055444444239,287.1327998059722,37.931252797899646,
19121+0237,"STF2476AB,G","AB,G",2020.6844,V,30.3678,0.0189,211.96,0.04,5.7,0.0,*,1,1,Gaia DR3 4268167803943937152,Gaia DR3 4268073967501733760,.,.,19 12 03.28 +02 37 21.4,7.0,11.12,-3.0,-10.0,8.0,-3.0,N,10.44030650891055,8.54400374531753,288.01366666666667,2.6226111111111114,288.0091968718501,2.6154542744351064,288.01365331935386,2.622566666667285,288.00923246448167,2.6154409411014763,
19121+0237,"STF2476AB,G","AB,G",2020.6844,y,30.1214,0.024,211.79,0.05,5.6,0.0,*,1,1,Gaia DR3 4268167803943937152,Gaia DR3 4268073967501733760,.,.,19 12 03.28 +02 37 21.4,7.0,11.12,-3.0,-10.0,8.0,-3.0,N,10.44030650891055,8.54400374531753,288.01366666666667,2.6226111111111114,288.0092542428602,2.6154992345541457,288.01365331935386,2.622566666667285,288.00928983549306,2.6154859012205156,
19143+1904,STF2484,AB,2020.5765,y,2.0631,0.0009,240.77,0.03,2.0,0.0,*,1,1,Gaia DR3 4516054074788081152,Gaia DR3 4516054074762755712,.,.,19 14 15.66 +19 03 50.3,7.93,9.51,32.0,-27.0,32.0,-27.0,NO,41.86884283091664,41.86884283091664,288.56524999999993,19.063972222222223,288.5647208697878,19.06369237533264,288.5654004749963,19.063852222163085,288.5648713445301,19.063572375273502,
19164+1433,STF2489AB,AB,2020.6337,y,8.2327,0.0143,347.14,0.1,6.3,0.0,*,1,1,,Gaia DR3 4320279260628316672,$,.,19 16 26.78 +14 32 40.6,5.67,9.3,10.0,1.0,9.0,0.0,,10.04987562112089,9.0,289.1115833333333,14.544611111111113,289.11105749054593,14.546840609874438,289.1116292492737,14.544615555551013,289.11109881530865,14.546840609870813,
19200-0638,STF2494,AB,2020.5683,V,26.227,0.0156,90.38,0.03,5.1,0.0,*,1,1,Gaia DR3 4210909361489668992,Gaia DR3 4210909361489664128,.,.,19 20 02.80 -06 37 40.8,6.98,10.4,5.0,-15.0,13.0,-51.0,,15.811388300841896,52.630789467763066,290.0116666666666,-6.628,290.01900080278983,-6.628048263620096,290.0116890384135,-6.6280666666651324,290.0190589693564,-6.628274930279862,
19227-0708,STF2503,AB,2020.5683,V,2.4538,0.0014,284.67,0.03,1.1,0.0,*,1,1,,,$,$,19 22 42.04 -07 07 41.2,9.0,9.65,28.0,-12.0,-52.0,12.0,,30.463092423455635,53.36665625650534,290.67516666666666,-7.128111111111112,290.67450213998393,-7.127938491634658,290.6752920804245,-7.128164444426717,290.6742692288612,-7.1278851582438625,
19210+1909,STF2504AB,AB,2020.5765,y,8.7627,0.0019,281.28,0.01,2.9,0.0,*,1,1,,Gaia DR3 4515724255648820992,$,.,19 20 59.85 +19 08 43.4,7.0,9.03,61.0,62.0,61.0,62.0,,86.97700845625813,86.97700845625813,290.24937499999993,19.145388888888885,290.24684816839954,19.145864987656097,290.24966198486504,19.145664444217484,290.2471351540925,19.146140542984693,
19199+3532,STF2505AB,AB,2020.631,y,10.9709,0.0011,315.38,0.01,1.6,0.0,*,1,1,Gaia DR3 2050058813187074432,Gaia DR3 2050058808883184256,.,.,19 19 52.83 +35 32 16.6,8.31,9.46,4.0,0.0,3.0,5.0,N,4.0,5.830951894845301,289.970125,35.53794444444444,289.9674943914483,35.54011354841832,289.9701468472476,35.53794444444247,289.96751077733165,35.5401357706391,
19169+6312,STF2509,AB,2021.5484,y,1.8816,0.0005,328.18,0.01,0.8,0.0,*,1,1,Gaia DR3 2252520509199021696,Gaia DR3 2252520513496857856,.,.,19 16 53.09 +63 12 27.0,7.44,8.17,28.0,-21.0,28.0,-21.0,O,35.0,35.0,289.22120833333327,63.207499999999996,289.2205969634808,63.20794411310088,289.22148440895774,63.20740666640049,289.22087304334303,63.207850779501356,
19213+5549,STF2516,AB,2021.7015,V,4.0949,0.0016,234.27,0.02,1.8,0.0,*,1,1,Gaia DR3 2141824191072507008,,.,$,19 21 12.39 +55 49 22.0,8.27,9.5,8.0,7.0,8.0,7.0,V,10.63014581273465,10.63014581273465,290.301625,55.82277777777778,290.29998129448785,55.82211352133286,290.3016882938082,55.82280888887217,290.3000445872153,55.82214463242723,
19273+2040,STF2527AC,AC,2020.5765,V,4.2758,0.0,16.73,0.0,2.9,0.0,,1,1,Gaia DR3 2017928059787352320,Gaia DR3 2017928059787353344,.,.,19 27 20.85 +20 40 08.0,8.5,9.73,-4.0,-19.0,4.0,-6.0,,19.4164878389476,7.211102550927978,291.836875,20.668888888888894,291.8372404227846,20.67002633670358,291.8368559992658,20.668804444444717,291.8372594236683,20.669999670036287,
19273+2040,STF2527AC,AC,2020.5765,y,4.1955,0.0,16.64,0.0,2.9,0.0,,1,1,Gaia DR3 2017928059787352320,Gaia DR3 2017928059787353344,.,.,19 27 20.85 +20 40 08.0,8.5,9.73,-4.0,-19.0,4.0,-6.0,,19.4164878389476,7.211102550927978,291.836875,20.668888888888894,291.83723168585226,20.670005500910257,291.8368559992658,20.668804444444717,291.83725068673334,20.669978834242965,
19302+0254,STF2532AB,AB,2020.6338,y,32.2704,0.0334,2.83,0.06,6.3,0.0,*,1,1,Gaia DR3 4289149337626681728,,.,$,19 30 10.53 +02 54 14.7,6.27,10.52,2.0,-1.0,-3.0,-17.0,N,2.23606797749979,17.26267650163207,292.543875,2.9040833333333333,292.54431814983974,2.9130364009560505,292.5438839003189,2.9040788888889226,292.5443047992561,2.9129608454015874,
19317+5300,STF2542AB,AB,2021.7015,V,11.5221,0.0013,253.48,0.01,1.0,0.0,*,1,1,Gaia DR3 2136741148818454784,Gaia DR3 2136741148818452352,.,.,19 31 57.62 +52 59 06.8,8.86,9.61,-3.0,3.0,-3.0,2.0,NT,4.242640687119285,3.605551275463989,292.99008333333325,52.98522222222223,292.984986500526,52.98431202731565,292.99006118570463,52.9852355555533,292.98496435336637,52.98432091620235,
19362+0600,STF2543,AB,2020.6338,y,11.5777,0.0929,150.8,0.46,7.9,0.0,*,1,1,Gaia DR3 4291743802790180224,Gaia DR3 4291743807110756992,.,.,19 36 12.61 +06 00 26.7,6.76,10.45,4.0,-13.0,4.0,-13.0,N,13.601470508735444,13.601470508735444,294.0525416666667,6.007416666666667,294.0541192925527,6.004609322758023,294.0525595426106,6.007358888889494,294.05413716840445,6.004551544980847,
19387-1009,STF2545AB,AB,2020.5683,y,3.8269,0.0026,326.37,0.04,2.3,0.0,*,1,1,Gaia DR3 4193367851749724032,Gaia DR3 4193367856049547008,.,.,19 38 43.36 -10 09 23.7,6.79,8.54,-8.0,-33.0,-8.0,-33.0,N,33.95585369269929,33.95585369269929,294.68066666666664,-10.156583333333334,294.6800685615863,-10.155698222515024,294.68063054505205,-10.156729999995747,294.68003244007167,-10.155844889177443,
19449+1047,"STF2570AB,C","AB,C",2021.5705,y,4.2525,0.0194,276.68,0.15,2.6,0.1954,*,2,1,,,$,$,19 44 56.78 +10 46 30.6,7.62,9.81,1.0,-2.0,1.0,-2.0,N,2.23606797749979,2.23606797749979,296.23658333333333,10.775166666666667,296.2353890446813,10.775304072162394,296.2365878575468,10.775157777777885,296.2353935688968,10.775295183273608,
19406+6240,STF2574,AB,2021.5484,y,0.5916,0.0006,276.1,0.06,0.4,0.0,:,1,1,Gaia DR3 2241046834782320256,Gaia DR3 2241046834779367040,.,.,19 40 34.80 +62 39 53.4,7.73,8.91,26.0,111.0,26.0,111.0,O,114.00438588054409,114.00438588054409,295.14500000000004,62.664833333333334,295.1446441533369,62.664850795611635,295.14525165236824,62.66532666643358,295.14489580585354,62.66534412871188,
19464+3344,STF2576FG,FG,2020.5684,V,3.1815,0.0078,154.83,0.08,0.6,0.0322,,3,1,Gaia DR3 2035020964491479552,Gaia DR3 2035021028896869888,.,.,19 45 33.53 +33 36 07.1,8.47,8.58,9.0,-443.0,36.0,-452.0,NO T,443.0914126904289,453.43136195018536,296.3897083333333,33.60197222222222,296.39015959906885,33.60117238358405,296.38975635708266,33.60000333335536,296.39035169219557,33.599163494578704,
19464+3344,STF2576FG,FG,2020.6818,y,3.133,0.0123,154.83,0.04,0.2,0.0,,6,2,Gaia DR3 2035020964491479552,Gaia DR3 2035021028896869888,.,.,19 45 33.53 +33 36 07.1,8.47,8.58,9.0,-443.0,36.0,-452.0,NO T,443.0914126904289,453.43136195018536,296.3897083333333,33.60197222222222,296.3901527198647,33.60118457664175,296.38975635708266,33.60000333335536,296.39034481301854,33.59917568763641,
19464+3344,STF2576FG,FG,2021.5594,y,3.1506,0.0118,154.4,0.02,0.2,0.0,,4,2,Gaia DR3 2035020964491479552,Gaia DR3 2035021028896869888,.,.,19 45 33.53 +33 36 07.1,8.47,8.58,9.0,-443.0,36.0,-452.0,NO T,443.0914126904289,453.43136195018536,296.3897083333333,33.60197222222222,296.3901623405232,33.60118296762707,296.38975635708266,33.60000333335536,296.3903544336735,33.59917407862172,
19464+3344,STF2576FG,FG,2021.7152,y,3.1466,0.0077,154.5,0.08,0.2,0.0085,*,3,1,Gaia DR3 2035020964491479552,Gaia DR3 2035021028896869888,.,.,19 45 33.53 +33 36 07.1,8.47,8.58,9.0,-443.0,36.0,-452.0,NO T,443.0914126904289,453.43136195018536,296.3897083333333,33.60197222222222,296.390160111678,33.60118331171906,296.38975635708266,33.60000333335536,296.39035220482907,33.599174422713716,
19498-0355,STF2582,AB,2020.683,y,2.3583,0.0016,259.27,0.04,1.7,0.0,:,1,1,,,$,$,19 49 49.27 -03 55 20.6,8.67,9.93,-1.0,-10.0,-1.0,-10.0,,10.04987562112089,10.04987562112089,297.4552916666666,-3.922388888888889,297.454646525917,-3.9225108527666284,297.455287211787,-3.922433333332633,297.45464207103674,-3.922555297210372,
19487+1149,STF2583AB,AB,2021.5705,y,1.4404,0.0004,104.27,0.02,0.3,0.0,*,1,1,Gaia DR3 4304528687797449984,,.,$,19 48 42.05 +11 48 57.3,6.34,6.75,19.0,-14.0,19.0,-14.0,N,23.600847442411894,23.600847442411894,297.17520833333333,11.815916666666666,297.1756044932613,11.815818042362833,297.1752946058246,11.815854444432391,297.17569076572147,11.815755820128558,
19514+0405,STF2587,AB,2020.612,y,4.2643,0.0159,100.71,0.21,6.1,0.0,*,1,1,Gaia DR3 4242324848236555136,Gaia DR3 4242324779517076480,.,.,19 51 26.83 +04 05 19.1,6.71,9.42,-15.0,-3.0,45.0,-29.0,,15.297058540778355,53.53503525729669,297.8617916666667,4.088638888888888,297.86295852983335,4.088418757639419,297.8617248298986,4.088625555552988,297.86315904005363,4.088289868727578,
19514+0405,STF2587,AB,2021.5706,y,4.2737,0.0361,100.53,0.48,5.9,0.0,*,1,1,Gaia DR3 4242324848236555136,Gaia DR3 4242324779517076480,.,.,19 51 26.83 +04 05 19.1,6.71,9.42,-15.0,-3.0,45.0,-29.0,,15.297058540778355,53.53503525729669,297.8617916666667,4.088638888888888,297.86296179109087,4.088421938013607,297.8617248298986,4.088625555552988,297.8631623013119,4.088293049101768,
19540+1518,STF2596,AB,2021.5705,y,2.1988,0.0011,295.39,0.03,1.9,0.0,*,1,1,Gaia DR3 1819522595307811712,Gaia DR3 1819522595283117696,.,.,19 54 01.95 +15 17 31.7,7.29,8.68,-12.0,-9.0,-12.0,-9.0,O,15.0,15.0,298.50812499999995,15.292138888888894,298.5075529626973,15.292400775909726,298.5080697090239,15.292098888882727,298.5074976716521,15.292360775903562,
19553-0644,STF2597AB,AB,2020.683,y,0.7117,0.0003,97.69,0.03,1.4,0.0,q,1,1,Gaia DR3 4196081588189935232,,.,$,19 55 19.49 -06 44 04.7,6.94,7.98,30.0,-62.0,$,$,NO,68.87670143089025,$,298.8312083333333,-6.734638888888888,298.8314056110667,-6.73466534298035,298.83134259314187,-6.7349144444218485,298.83153987088264,-6.734940898513312,!
19553-0644,STF2597AB,AB,2021.8462,y,0.7635,0.0103,99.86,0.74,1.3,0.1,q,4,2,Gaia DR3 4196081588189935232,,.,$,19 55 19.49 -06 44 04.7,6.94,7.98,30.0,-62.0,$,$,NO,68.87670143089025,$,298.8312083333333,-6.734638888888888,298.83141873581496,-6.734675206274354,298.83134259314187,-6.7349144444218485,298.8315529956336,-6.734950761807315,!
19537+2300,STF2599,AB,2021.5705,y,3.7737,0.017,51.28,0.24,2.5,0.2527,*,2,1,Gaia DR3 1828015875970800000,Gaia DR3 1828015875970801024,.,.,19 53 38.65 +22 59 20.3,7.53,9.9,-4.0,-8.0,$,$,,8.94427190999916,$,298.4110416666666,22.988972222222223,298.41193008622577,22.989627915886295,298.411022355176,22.98893666666605,298.4119107746414,22.989592360330125,!
19482+7016,STF2603,AB,2021.5485,y,3.1563,0.0039,21.15,0.07,3.7,0.0,*,1,1,Gaia DR3 2251191616254289152,Gaia DR3 2251191611957165440,.,.,19 48 10.35 +70 16 04.5,4.01,6.87,79.0,39.0,$,$,NO,88.10221336606703,$,297.043125,70.26791666666666,297.0440620038466,70.26873435549541,297.0441649608443,70.26808999699794,297.04510200607115,70.26890768582656,!
19556+5226,STF2605AB,AB,2021.5485,y,2.8171,0.0045,174.17,0.09,3.9,0.0,*,1,1,Gaia DR3 2089092884718210432,Gaia DR3 2089092880417251712,.,.,19 55 37.82 +52 26 20.5,5.03,7.52,-34.0,-22.0,$,$,N,40.496913462633174,$,298.9075833333333,52.439027777777774,298.9077137219172,52.43824929742842,298.90733545037926,52.43892999974239,298.90746584334266,52.438151519393045,!
19556+5226,STF2605AB,AB,2021.8026,y,2.838,0.005,174.94,0.02,3.2,0.05,*,6,2,Gaia DR3 2089092884718210432,Gaia DR3 2089092880417251712,.,.,19 55 37.82 +52 26 20.5,5.03,7.52,-34.0,-22.0,$,$,N,40.496913462633174,$,298.9075833333333,52.439027777777774,298.90769738892726,52.43824251661712,298.90733545037926,52.43892999974239,298.90744951039085,52.43814473858175,!
19585+3317,STF2606AB,AB,2021.5594,y,0.6571,0.0005,146.2,0.08,0.8,0.1,,2,2,,,$,$,19 58 32.66 +33 16 38.8,7.74,8.43,57.0,51.0,57.0,51.0,O,76.48529270389177,76.48529270389177,299.63608333333326,33.27744444444444,299.6362047883338,33.277292766636855,299.6363863559259,33.27767111074003,299.6365078103999,33.277519432932436,
19579+4216,"STF2607AB,C","AB,C",2021.7016,V,2.9192,0.003,287.38,0.06,3.0,0.0,*,1,1,Gaia DR3 2075470794651771776,Gaia DR3 2075470996507918336,.,.,19 57 56.12 +42 15 38.9,6.56,9.09,-3.0,-12.0,$,$,N,12.36931687685298,$,299.4838333333333,42.26080555555556,299.4827876914801,42.26104776954646,299.4838153175538,42.26075222222165,299.4827696756314,42.260994436212535,!
20029+0824,STF2615,AB,2021.5706,y,8.8711,0.007,300.36,0.05,4.4,0.0,*,1,1,Gaia DR3 4299016664193163136,Gaia DR3 4299016664184478208,.,.,20 02 54.05 +08 23 50.7,7.61,10.29,5.0,-2.0,-1.0,-22.0,,5.385164807134504,22.02271554554524,300.72520833333334,8.397416666666667,300.72305901204106,8.398662142318605,300.7252307963829,8.397407777777278,300.72305451941776,8.398564364542317,
20028+1435,STF2616,AB,2021.5705,y,3.5263,0.0042,267.14,0.07,3.8,0.0,*,1,1,Gaia DR3 1807274001397959680,Gaia DR3 1807273997092285568,.,.,20 02 46.04 +14 34 57.7,6.85,9.64,11.0,4.0,2.0,2.0,,11.704699910719626,2.8284271247461903,300.69183333333336,14.582694444444442,300.6908224608456,14.582645568057062,300.6918838495935,14.582712222216522,300.6908316456178,14.58265445694563,
20011+4816,STF2619AB,AB,2021.7016,V,4.0954,0.0008,238.93,0.01,0.1,0.0,*,1,1,Gaia DR3 2086063176129332224,Gaia DR3 2086063180426093568,.,.,20 01 01.69 +48 15 28.5,8.91,8.92,-84.0,-79.0,-111.0,-101.0,Z,115.31261856362468,150.07331541616585,300.2570416666666,48.25791666666667,300.25557812407766,48.25732955344427,300.25648092353475,48.257565554197896,300.2548371520083,48.256880662182176,
20046+0914,STF2621,AB,2021.5705,y,5.6698,0.0018,223.84,0.02,0.3,0.0,*,1,1,Gaia DR3 4299223441100705152,Gaia DR3 4299223436793066368,.,.,20 04 34.52 +09 14 24.2,8.36,8.62,-4.0,-14.0,-4.0,-15.0,,14.560219778561036,15.524174696260024,301.1438333333333,9.240055555555553,301.1427281154519,9.238919582906007,301.1438153218464,9.239993333333851,301.14271010402337,9.238852916239926,
20035+3601,STF2624AB,AB,2021.5484,y,1.9479,0.0004,173.66,0.01,0.8,0.0,*,1,1,,Gaia DR3 2059853911313969152,$,.,20 03 29.42 +36 01 28.6,7.09,7.73,-3.0,-8.0,-11.0,-4.0,N,8.54400374531753,11.704699910719626,300.8725833333333,36.02461111111112,300.8726572120151,36.02407333696439,300.8725668472881,36.02457555555499,300.8725967635816,36.02405555917172,
20078+0924,STF2628,AB,2020.6832,y,2.8631,0.002,337.59,0.04,2.6,0.0,*,1,1,Gaia DR3 4299567450800546304,Gaia DR3 4299567450800546432,.,.,20 07 50.37 +09 23 59.4,6.6,8.66,47.0,28.0,47.0,28.0,N,54.70831746635972,54.70831746635972,301.959875,9.399833333333333,301.9595676771035,9.400568576890988,301.9600867319627,9.39995777771281,301.95977940951605,9.40069302127046,
20078+0924,STF2628,AB,2021.8462,y,2.8936,0.0078,337.36,0.03,2.4,0.05,*,6,2,Gaia DR3 4299567450800546304,Gaia DR3 4299567450800546432,.,.,20 07 50.37 +09 23 59.4,6.6,8.66,47.0,28.0,47.0,28.0,N,54.70831746635972,54.70831746635972,301.959875,9.399833333333333,301.9595613822596,9.400575173226413,301.9600867319627,9.39995777771281,301.95977311467624,9.400699617605884,
20073+1605,STF2629,AB,2020.6805,V,9.2898,0.0278,187.25,0.17,5.7,0.0,*,1,1,Gaia DR3 1807894229029026816,Gaia DR3 1807894229036356608,.,.,20 07 20.78 +16 04 34.7,7.63,10.61,5.0,-7.0,5.0,-10.0,N,8.602325267042627,11.180339887498949,301.83658333333335,16.076305555555557,301.8362444277617,16.07374568651621,301.8366064599467,16.076274444443687,301.8362675540758,16.07370124207122,
20096+1648,STF2634AB,AB,2020.6805,y,4.0007,0.0012,14.8,0.02,2.2,0.0,*,1,1,Gaia DR3 1809456806859123584,Gaia DR3 1809456596391861248,.,.,20 09 34.30 +16 48 19.2,7.77,9.92,4.0,176.0,4.0,176.0,NV,176.0454486773231,176.0454486773231,302.3929166666666,16.805333333333337,302.3932132112142,16.80640776932393,302.39293523763536,16.806115555542547,302.3932317822882,16.80718999153314,
20101+0827,STF2635AB,AB,2020.6832,y,7.708,0.0134,79.8,0.1,4.8,0.0,*,1,1,Gaia DR3 4251211582238735488,Gaia DR3 4251211577942977024,.,.,20 10 07.83 +08 26 37.8,6.66,10.19,-64.0,-174.0,-61.0,-173.0,V,185.39687160251654,183.43936327844142,302.53262500000005,8.443833333333334,302.5347553667914,8.444212485685728,302.5323374390511,8.443059999907234,302.53448128498957,8.443443596713596,
20128-0300,STF2643,AB,2020.6832,y,2.9985,0.0031,81.31,0.06,2.2,0.0,*,1,1,Gaia DR3 4222639909296605696,Gaia DR3 4222639909299963776,.,.,20 12 47.31 -02 59 45.4,7.09,9.4,-25.0,0.0,$,$,,25.0,$,303.19712499999997,-2.9959444444444445,303.1979494817865,-2.995818600177272,303.19701373682017,-2.995944444438806,303.19783821861944,-2.995818600171634,!
20095+5140,STF2645,AB,2021.7152,y,1.6342,0.0003,138.22,0.01,0.5,0.0,*,1,1,,,$,$,20 09 28.56 +51 40 27.4,8.55,8.98,0.0,1.0,0.0,1.0,,1.0,1.0,302.36899999999997,51.674277777777775,302.3694877165768,51.67393926648361,302.36899999999997,51.67428222222215,302.3694877165768,51.673943710927986,
20137+1609,STF2651AB,AB,2020.6805,y,0.914,0.0003,278.63,0.02,0.5,0.0,:,1,1,Gaia DR3 1808691203160200576,Gaia DR3 1808691203152678400,.,.,20 13 44.90 +16 09 28.7,8.41,8.44,-3.0,1.0,-3.0,1.0,N,3.1622776601683795,3.1622776601683795,303.43708333333325,16.15797222222222,303.4368219955949,16.158010318861127,303.43706945164644,16.157976666666148,303.43680811390544,16.15801476330505,
20137+2414,STF2653,AB,2020.6804,V,2.9,0.0096,276.57,0.19,5.5,0.0,*,1,1,Gaia DR3 1830677656153842816,Gaia DR3 1830677651845094400,.,.,20 13 40.56 +24 14 20.5,6.72,9.18,51.0,37.0,48.0,37.0,W,63.00793600809346,60.60528029800704,303.419,24.23902777777777,303.4181223621444,24.23911994451634,303.4192485817544,24.2391922220178,303.4183563216122,24.239284388779417,
20144+4206,STF2657AC,AC,2021.7152,y,11.4939,0.0038,33.12,0.02,2.5,0.0,*,1,1,Gaia DR3 2080681345889489664,Gaia DR3 2080681345891926272,.,.,20 14 21.53 +42 06 15.6,7.28,9.8,4.0,-2.0,4.0,-2.0,,4.47213595499958,4.47213595499958,303.58970833333336,42.10433333333334,303.5920597486602,42.107007326981424,303.5897322950165,42.104324444442085,303.59208371135406,42.10699843809018,
20136+5307,STF2658AB,AB,2021.7152,y,5.3586,0.0016,105.6,0.02,2.8,0.0,*,1,1,Gaia DR3 2184643400111529984,Gaia DR3 2184643400111530624,.,.,20 13 40.74 +53 07 30.3,7.19,9.38,43.0,169.0,43.0,169.0,NO T,174.38463235044537,174.38463235044537,303.4197499999999,53.125083333333336,303.4221391445086,53.124683022269295,303.42006848688266,53.12583444400786,303.4224576284249,53.12543413294381,
20194+1422,"STF2665A,BC","A,BC",2020.6805,y,3.2775,0.0014,12.31,0.02,2.8,0.0,*,1,1,Gaia DR3 1805140983188324224,Gaia DR3 1805141361147648640,.,.,20 19 21.16 +14 22 14.6,6.88,9.55,13.0,9.0,15.0,11.0,N,15.811388300841896,18.601075237738275,304.8381666666666,14.370722222222225,304.8383670387189,14.371611706849459,304.8382263107091,14.370762222214141,304.8384358590444,14.371660595727649,
20203+3924,"STF2668AB,C","AB,C",2021.5485,y,3.377,0.0026,279.64,0.04,3.3,0.0,*,1,1,Gaia DR3 2061463669348059264,Gaia DR3 2061463669346588160,.,.,20 20 15.22 +39 24 11.8,6.34,8.49,3.0,-24.0,-5.0,-23.0,NV,24.186773244895647,23.53720459187964,305.0634166666666,39.403277777777774,305.062219805036,39.403434855672806,305.06343392221214,39.4031711111115,305.0621910457269,39.40333263344863,
20184+5524,STF2671AB,AB,2021.5485,y,3.7894,0.0006,336.83,0.01,1.5,0.0,*,1,1,Gaia DR3 2186085478327859840,Gaia DR3 2186085478327859968,.,.,20 18 24.76 +55 23 49.8,6.01,7.51,-3.0,-49.0,-8.0,-31.0,N,49.09175083453431,32.01562118716424,304.60316666666665,55.39716666666667,304.6024373437624,55.39813437355454,304.6031431878415,55.396948888890016,304.6023747319026,55.39799659576291,
